,Upstream conc. [mg/L],Downstream conc. [mg/L]
2016-08-01 15:47:22,12.030456852791877,55.888324873096444
2016-08-01 15:47:23,11.776649746192893,55.68527918781726
2016-08-01 15:47:24,11.776649746192893,55.63451776649746
2016-08-01 15:47:25,12.030456852791877,55.63451776649746
2016-08-01 15:47:26,11.776649746192893,55.63451776649746
2016-08-01 15:47:27,11.776649746192893,55.63451776649746
2016-08-01 15:47:28,12.030456852791877,55.63451776649746
2016-08-01 15:47:29,12.030456852791877,55.68527918781726
2016-08-01 15:47:30,11.776649746192893,55.63451776649746
2016-08-01 15:47:31,11.776649746192893,55.32994923857868
2016-08-01 15:47:32,12.030456852791877,55.63451776649746
2016-08-01 15:47:33,12.030456852791877,55.32994923857868
2016-08-01 15:47:34,12.030456852791877,55.32994923857868
2016-08-01 15:47:35,11.776649746192893,55.32994923857868
2016-08-01 15:47:36,11.776649746192893,55.32994923857868
2016-08-01 15:47:37,12.030456852791877,55.32994923857868
2016-08-01 15:47:38,11.776649746192893,55.380710659898476
2016-08-01 15:47:39,11.776649746192893,55.32994923857868
2016-08-01 15:47:40,12.030456852791877,55.32994923857868
2016-08-01 15:47:41,11.776649746192893,55.32994923857868
2016-08-01 15:47:42,11.776649746192893,55.32994923857868
2016-08-01 15:47:43,11.776649746192893,55.32994923857868
2016-08-01 15:47:44,11.776649746192893,55.32994923857868
2016-08-01 15:47:45,12.335025380710661,55.076142131979694
2016-08-01 15:47:46,11.776649746192893,55.076142131979694
2016-08-01 15:47:47,12.030456852791877,55.076142131979694
2016-08-01 15:47:48,12.030456852791877,55.12690355329949
2016-08-01 15:47:49,12.030456852791877,55.076142131979694
2016-08-01 15:47:50,12.030456852791877,55.076142131979694
2016-08-01 15:47:51,12.335025380710661,55.076142131979694
2016-08-01 15:47:52,12.030456852791877,55.12690355329949
2016-08-01 15:47:53,12.030456852791877,55.076142131979694
2016-08-01 15:47:54,11.776649746192893,55.076142131979694
2016-08-01 15:47:55,12.335025380710661,54.82233502538071
2016-08-01 15:47:56,12.335025380710661,54.82233502538071
2016-08-01 15:47:57,12.030456852791877,54.82233502538071
2016-08-01 15:47:58,12.335025380710661,54.82233502538071
2016-08-01 15:47:59,12.030456852791877,54.82233502538071
2016-08-01 15:48:00,12.335025380710661,54.82233502538071
2016-08-01 15:48:01,12.335025380710661,54.82233502538071
2016-08-01 15:48:02,12.030456852791877,54.517766497461935
2016-08-01 15:48:03,12.030456852791877,54.82233502538071
2016-08-01 15:48:04,12.030456852791877,54.82233502538071
2016-08-01 15:48:05,12.335025380710661,54.82233502538071
2016-08-01 15:48:06,12.030456852791877,54.568527918781726
2016-08-01 15:48:07,12.030456852791877,54.517766497461935
2016-08-01 15:48:08,12.030456852791877,54.517766497461935
2016-08-01 15:48:09,12.030456852791877,54.517766497461935
2016-08-01 15:48:10,12.030456852791877,54.517766497461935
2016-08-01 15:48:11,12.030456852791877,54.517766497461935
2016-08-01 15:48:12,12.030456852791877,54.517766497461935
2016-08-01 15:48:13,12.030456852791877,54.26395939086295
2016-08-01 15:48:14,12.335025380710661,54.26395939086295
2016-08-01 15:48:15,12.030456852791877,54.517766497461935
2016-08-01 15:48:16,12.030456852791877,54.26395939086295
2016-08-01 15:48:17,12.335025380710661,54.517766497461935
2016-08-01 15:48:18,12.030456852791877,54.26395939086295
2016-08-01 15:48:19,12.030456852791877,54.26395939086295
2016-08-01 15:48:20,12.335025380710661,54.26395939086295
2016-08-01 15:48:21,12.335025380710661,54.26395939086295
2016-08-01 15:48:22,12.030456852791877,54.26395939086295
2016-08-01 15:48:23,12.030456852791877,54.26395939086295
2016-08-01 15:48:24,12.030456852791877,54.01015228426396
2016-08-01 15:48:25,12.030456852791877,53.95939086294416
2016-08-01 15:48:26,12.030456852791877,53.95939086294416
2016-08-01 15:48:27,12.030456852791877,53.95939086294416
2016-08-01 15:48:28,12.335025380710661,53.70558375634518
2016-08-01 15:48:29,12.030456852791877,53.95939086294416
2016-08-01 15:48:30,12.030456852791877,53.95939086294416
2016-08-01 15:48:31,12.335025380710661,53.70558375634518
2016-08-01 15:48:32,12.030456852791877,53.70558375634518
2016-08-01 15:48:33,12.335025380710661,53.70558375634518
2016-08-01 15:48:34,12.335025380710661,53.70558375634518
2016-08-01 15:48:35,12.030456852791877,53.70558375634518
2016-08-01 15:48:36,12.335025380710661,53.70558375634518
2016-08-01 15:48:37,12.335025380710661,53.756345177664976
2016-08-01 15:48:38,12.030456852791877,53.70558375634518
2016-08-01 15:48:39,12.030456852791877,53.70558375634518
2016-08-01 15:48:40,12.030456852791877,53.70558375634518
2016-08-01 15:48:41,12.030456852791877,53.45177664974619
2016-08-01 15:48:42,12.335025380710661,53.70558375634518
2016-08-01 15:48:43,12.030456852791877,53.45177664974619
2016-08-01 15:48:44,12.335025380710661,53.45177664974619
2016-08-01 15:48:45,12.335025380710661,53.45177664974619
2016-08-01 15:48:46,12.030456852791877,53.401015228426395
2016-08-01 15:48:47,12.030456852791877,53.45177664974619
2016-08-01 15:48:48,12.030456852791877,53.14720812182741
2016-08-01 15:48:49,12.335025380710661,53.401015228426395
2016-08-01 15:48:50,12.030456852791877,53.14720812182741
2016-08-01 15:48:51,12.030456852791877,53.14720812182741
2016-08-01 15:48:52,12.335025380710661,53.14720812182741
2016-08-01 15:48:53,12.335025380710661,52.89340101522843
2016-08-01 15:48:54,12.335025380710661,53.14720812182741
2016-08-01 15:48:55,12.030456852791877,52.89340101522843
2016-08-01 15:48:56,12.030456852791877,53.14720812182741
2016-08-01 15:48:57,12.030456852791877,53.14720812182741
2016-08-01 15:48:58,12.030456852791877,52.84263959390863
2016-08-01 15:48:59,12.335025380710661,53.14720812182741
2016-08-01 15:49:00,12.030456852791877,53.14720812182741
2016-08-01 15:49:01,12.030456852791877,53.14720812182741
2016-08-01 15:49:02,12.030456852791877,52.89340101522843
2016-08-01 15:49:03,12.284263959390863,52.89340101522843
2016-08-01 15:49:04,12.030456852791877,52.588832487309645
2016-08-01 15:49:05,12.030456852791877,52.89340101522843
2016-08-01 15:49:06,12.030456852791877,52.588832487309645
2016-08-01 15:49:07,12.030456852791877,52.588832487309645
2016-08-01 15:49:08,12.335025380710661,52.588832487309645
2016-08-01 15:49:09,12.030456852791877,52.588832487309645
2016-08-01 15:49:10,12.030456852791877,52.588832487309645
2016-08-01 15:49:11,12.030456852791877,52.588832487309645
2016-08-01 15:49:12,12.030456852791877,52.588832487309645
2016-08-01 15:49:13,12.030456852791877,52.33502538071066
2016-08-01 15:49:14,12.030456852791877,52.38578680203046
2016-08-01 15:49:15,12.030456852791877,52.33502538071066
2016-08-01 15:49:16,12.030456852791877,52.33502538071066
2016-08-01 15:49:17,11.776649746192893,52.33502538071066
2016-08-01 15:49:18,12.335025380710661,52.33502538071066
2016-08-01 15:49:19,12.030456852791877,52.33502538071066
2016-08-01 15:49:20,12.030456852791877,52.38578680203046
2016-08-01 15:49:21,11.776649746192893,52.33502538071066
2016-08-01 15:49:22,12.030456852791877,52.33502538071066
2016-08-01 15:49:23,11.776649746192893,52.08121827411167
2016-08-01 15:49:24,11.776649746192893,52.33502538071066
2016-08-01 15:49:25,11.776649746192893,52.08121827411167
2016-08-01 15:49:26,11.776649746192893,52.08121827411167
2016-08-01 15:49:27,11.776649746192893,52.03045685279188
2016-08-01 15:49:28,11.776649746192893,52.08121827411167
2016-08-01 15:49:29,12.030456852791877,52.08121827411167
2016-08-01 15:49:30,11.776649746192893,52.03045685279188
2016-08-01 15:49:31,11.776649746192893,52.08121827411167
2016-08-01 15:49:32,11.776649746192893,52.08121827411167
2016-08-01 15:49:33,11.776649746192893,51.776649746192895
2016-08-01 15:49:34,12.030456852791877,51.776649746192895
2016-08-01 15:49:35,11.776649746192893,52.08121827411167
2016-08-01 15:49:36,11.776649746192893,51.827411167512686
2016-08-01 15:49:37,11.776649746192893,51.776649746192895
2016-08-01 15:49:38,11.776649746192893,51.776649746192895
2016-08-01 15:49:39,11.776649746192893,51.776649746192895
2016-08-01 15:49:40,11.776649746192893,51.776649746192895
2016-08-01 15:49:41,11.776649746192893,51.52284263959391
2016-08-01 15:49:42,11.776649746192893,51.52284263959391
2016-08-01 15:49:43,11.776649746192893,51.776649746192895
2016-08-01 15:49:44,11.776649746192893,51.47208121827411
2016-08-01 15:49:45,11.776649746192893,51.52284263959391
2016-08-01 15:49:46,11.776649746192893,51.776649746192895
2016-08-01 15:49:47,11.776649746192893,51.47208121827411
2016-08-01 15:49:48,11.776649746192893,51.52284263959391
2016-08-01 15:49:49,11.776649746192893,51.52284263959391
2016-08-01 15:49:50,12.030456852791877,51.52284263959391
2016-08-01 15:49:51,11.776649746192893,51.21827411167513
2016-08-01 15:49:52,11.776649746192893,51.52284263959391
2016-08-01 15:49:53,11.776649746192893,51.52284263959391
2016-08-01 15:49:54,11.776649746192893,51.21827411167513
2016-08-01 15:49:55,12.030456852791877,51.21827411167513
2016-08-01 15:49:56,12.030456852791877,51.21827411167513
2016-08-01 15:49:57,11.776649746192893,51.21827411167513
2016-08-01 15:49:58,11.776649746192893,51.26903553299493
2016-08-01 15:49:59,11.776649746192893,51.21827411167513
2016-08-01 15:50:00,11.776649746192893,
2016-08-01 15:50:01,11.776649746192893,
2016-08-01 15:50:02,11.776649746192893,
2016-08-01 15:50:03,11.776649746192893,
2016-08-01 15:50:04,11.776649746192893,
2016-08-01 15:50:05,11.776649746192893,
2016-08-01 15:50:06,11.776649746192893,
2016-08-01 15:50:07,12.030456852791877,
2016-08-01 15:50:08,11.776649746192893,
2016-08-01 15:50:09,11.776649746192893,50.964467005076145
2016-08-01 15:50:10,11.776649746192893,
2016-08-01 15:50:11,11.776649746192893,
2016-08-01 15:50:12,11.776649746192893,
2016-08-01 15:50:13,11.776649746192893,
2016-08-01 15:50:14,11.776649746192893,
2016-08-01 15:50:15,11.776649746192893,
2016-08-01 15:50:16,11.776649746192893,
2016-08-01 15:50:17,11.776649746192893,
2016-08-01 15:50:18,11.776649746192893,
2016-08-01 15:50:19,11.776649746192893,50.65989847715736
2016-08-01 15:50:20,11.776649746192893,
2016-08-01 15:50:21,11.776649746192893,
2016-08-01 15:50:22,11.776649746192893,
2016-08-01 15:50:23,11.776649746192893,
2016-08-01 15:50:24,11.776649746192893,
2016-08-01 15:50:25,11.776649746192893,
2016-08-01 15:50:26,11.776649746192893,
2016-08-01 15:50:27,11.776649746192893,
2016-08-01 15:50:28,12.030456852791877,
2016-08-01 15:50:29,11.776649746192893,50.40609137055837
2016-08-01 15:50:30,11.776649746192893,
2016-08-01 15:50:31,11.776649746192893,
2016-08-01 15:50:32,11.776649746192893,
2016-08-01 15:50:33,11.776649746192893,
2016-08-01 15:50:34,11.776649746192893,
2016-08-01 15:50:35,11.776649746192893,
2016-08-01 15:50:36,11.776649746192893,
2016-08-01 15:50:37,11.776649746192893,
2016-08-01 15:50:38,11.776649746192893,
2016-08-01 15:50:39,11.776649746192893,50.15228426395939
2016-08-01 15:50:40,12.030456852791877,
2016-08-01 15:50:41,11.776649746192893,
2016-08-01 15:50:42,11.776649746192893,
2016-08-01 15:50:43,11.776649746192893,
2016-08-01 15:50:44,11.776649746192893,
2016-08-01 15:50:45,11.776649746192893,
2016-08-01 15:50:46,11.776649746192893,
2016-08-01 15:50:47,12.030456852791877,
2016-08-01 15:50:48,11.776649746192893,
2016-08-01 15:50:49,12.030456852791877,49.84771573604061
2016-08-01 15:50:50,11.776649746192893,
2016-08-01 15:50:51,11.776649746192893,
2016-08-01 15:50:52,12.335025380710661,
2016-08-01 15:50:53,11.776649746192893,
2016-08-01 15:50:54,11.776649746192893,
2016-08-01 15:50:55,11.776649746192893,
2016-08-01 15:50:56,11.776649746192893,
2016-08-01 15:50:57,11.776649746192893,
2016-08-01 15:50:58,11.776649746192893,
2016-08-01 15:50:59,11.776649746192893,49.59390862944163
2016-08-01 15:51:00,11.776649746192893,
2016-08-01 15:51:01,12.030456852791877,
2016-08-01 15:51:02,11.776649746192893,
2016-08-01 15:51:03,11.776649746192893,
2016-08-01 15:51:04,11.776649746192893,
2016-08-01 15:51:05,11.776649746192893,
2016-08-01 15:51:06,11.776649746192893,
2016-08-01 15:51:07,11.776649746192893,
2016-08-01 15:51:08,11.776649746192893,
2016-08-01 15:51:09,11.776649746192893,49.28934010152284
2016-08-01 15:51:10,12.030456852791877,
2016-08-01 15:51:11,11.776649746192893,
2016-08-01 15:51:12,11.776649746192893,
2016-08-01 15:51:13,11.776649746192893,
2016-08-01 15:51:14,11.776649746192893,
2016-08-01 15:51:15,11.776649746192893,
2016-08-01 15:51:16,11.776649746192893,
2016-08-01 15:51:17,11.776649746192893,
2016-08-01 15:51:18,12.030456852791877,
2016-08-01 15:51:19,12.030456852791877,48.78172588832487
2016-08-01 15:51:20,11.776649746192893,
2016-08-01 15:51:21,11.776649746192893,
2016-08-01 15:51:22,12.030456852791877,
2016-08-01 15:51:23,11.776649746192893,
2016-08-01 15:51:24,11.776649746192893,
2016-08-01 15:51:25,11.776649746192893,
2016-08-01 15:51:26,11.776649746192893,
2016-08-01 15:51:27,11.776649746192893,
2016-08-01 15:51:28,11.776649746192893,
2016-08-01 15:51:29,11.776649746192893,48.47715736040609
2016-08-01 15:51:30,11.776649746192893,
2016-08-01 15:51:31,11.776649746192893,
2016-08-01 15:51:32,11.776649746192893,
2016-08-01 15:51:33,11.776649746192893,
2016-08-01 15:51:34,11.776649746192893,
2016-08-01 15:51:35,12.030456852791877,
2016-08-01 15:51:36,11.776649746192893,
2016-08-01 15:51:37,11.776649746192893,
2016-08-01 15:51:38,11.776649746192893,
2016-08-01 15:51:39,11.472081218274113,48.223350253807105
2016-08-01 15:51:40,11.776649746192893,
2016-08-01 15:51:41,11.776649746192893,
2016-08-01 15:51:42,11.776649746192893,
2016-08-01 15:51:43,11.776649746192893,
2016-08-01 15:51:44,11.776649746192893,
2016-08-01 15:51:45,11.776649746192893,
2016-08-01 15:51:46,11.776649746192893,
2016-08-01 15:51:47,11.776649746192893,
2016-08-01 15:51:48,11.776649746192893,
2016-08-01 15:51:49,11.776649746192893,47.91878172588833
2016-08-01 15:51:50,11.776649746192893,
2016-08-01 15:51:51,11.776649746192893,
2016-08-01 15:51:52,11.776649746192893,
2016-08-01 15:51:53,11.776649746192893,
2016-08-01 15:51:54,11.776649746192893,
2016-08-01 15:51:55,11.776649746192893,
2016-08-01 15:51:56,11.776649746192893,
2016-08-01 15:51:57,11.776649746192893,
2016-08-01 15:51:58,11.776649746192893,
2016-08-01 15:51:59,11.776649746192893,47.664974619289346
2016-08-01 15:52:00,12.030456852791877,
2016-08-01 15:52:01,11.776649746192893,
2016-08-01 15:52:02,11.776649746192893,
2016-08-01 15:52:03,11.776649746192893,
2016-08-01 15:52:04,11.776649746192893,
2016-08-01 15:52:05,12.030456852791877,
2016-08-01 15:52:06,11.776649746192893,
2016-08-01 15:52:07,11.776649746192893,
2016-08-01 15:52:08,11.776649746192893,
2016-08-01 15:52:09,11.776649746192893,47.36040609137056
2016-08-01 15:52:10,11.776649746192893,
2016-08-01 15:52:11,12.030456852791877,
2016-08-01 15:52:12,11.776649746192893,
2016-08-01 15:52:13,12.030456852791877,
2016-08-01 15:52:14,11.776649746192893,
2016-08-01 15:52:15,11.776649746192893,
2016-08-01 15:52:16,11.776649746192893,
2016-08-01 15:52:17,11.776649746192893,
2016-08-01 15:52:18,11.776649746192893,
2016-08-01 15:52:19,12.030456852791877,47.10659898477157
2016-08-01 15:52:20,11.776649746192893,
2016-08-01 15:52:21,11.776649746192893,
2016-08-01 15:52:22,11.776649746192893,
2016-08-01 15:52:23,11.776649746192893,
2016-08-01 15:52:24,11.776649746192893,
2016-08-01 15:52:25,11.776649746192893,
2016-08-01 15:52:26,11.776649746192893,
2016-08-01 15:52:27,11.776649746192893,
2016-08-01 15:52:28,11.776649746192893,
2016-08-01 15:52:29,11.776649746192893,46.85279187817259
2016-08-01 15:52:30,11.776649746192893,
2016-08-01 15:52:31,11.776649746192893,
2016-08-01 15:52:32,11.776649746192893,
2016-08-01 15:52:33,11.776649746192893,
2016-08-01 15:52:34,11.776649746192893,
2016-08-01 15:52:35,11.776649746192893,
2016-08-01 15:52:36,11.776649746192893,
2016-08-01 15:52:37,11.776649746192893,
2016-08-01 15:52:38,11.776649746192893,
2016-08-01 15:52:39,11.776649746192893,46.29441624365482
2016-08-01 15:52:40,11.776649746192893,
2016-08-01 15:52:41,11.776649746192893,
2016-08-01 15:52:42,11.776649746192893,
2016-08-01 15:52:43,11.776649746192893,
2016-08-01 15:52:44,11.776649746192893,
2016-08-01 15:52:45,11.776649746192893,
2016-08-01 15:52:46,11.776649746192893,
2016-08-01 15:52:47,11.776649746192893,
2016-08-01 15:52:48,11.776649746192893,
2016-08-01 15:52:49,11.776649746192893,46.04060913705584
2016-08-01 15:52:50,11.776649746192893,
2016-08-01 15:52:51,11.776649746192893,
2016-08-01 15:52:52,11.472081218274113,
2016-08-01 15:52:53,11.472081218274113,
2016-08-01 15:52:54,11.776649746192893,
2016-08-01 15:52:55,11.776649746192893,
2016-08-01 15:52:56,11.776649746192893,
2016-08-01 15:52:57,11.776649746192893,
2016-08-01 15:52:58,11.776649746192893,
2016-08-01 15:52:59,12.030456852791877,45.736040609137056
2016-08-01 15:53:00,11.776649746192893,
2016-08-01 15:53:01,11.776649746192893,
2016-08-01 15:53:02,11.776649746192893,
2016-08-01 15:53:03,11.776649746192893,
2016-08-01 15:53:04,11.776649746192893,
2016-08-01 15:53:05,11.776649746192893,
2016-08-01 15:53:06,11.776649746192893,
2016-08-01 15:53:07,11.776649746192893,
2016-08-01 15:53:08,11.776649746192893,
2016-08-01 15:53:09,11.776649746192893,45.482233502538065
2016-08-01 15:53:10,11.776649746192893,
2016-08-01 15:53:11,11.776649746192893,
2016-08-01 15:53:12,12.030456852791877,
2016-08-01 15:53:13,11.472081218274113,
2016-08-01 15:53:14,11.776649746192893,
2016-08-01 15:53:15,11.776649746192893,
2016-08-01 15:53:16,11.776649746192893,
2016-08-01 15:53:17,11.776649746192893,
2016-08-01 15:53:18,11.776649746192893,
2016-08-01 15:53:19,11.776649746192893,45.482233502538065
2016-08-01 15:53:20,11.776649746192893,
2016-08-01 15:53:21,12.030456852791877,
2016-08-01 15:53:22,11.776649746192893,
2016-08-01 15:53:23,11.776649746192893,
2016-08-01 15:53:24,11.776649746192893,
2016-08-01 15:53:25,11.776649746192893,
2016-08-01 15:53:26,11.776649746192893,
2016-08-01 15:53:27,11.776649746192893,
2016-08-01 15:53:28,11.776649746192893,
2016-08-01 15:53:29,11.776649746192893,45.17766497461929
2016-08-01 15:53:30,11.776649746192893,
2016-08-01 15:53:31,12.030456852791877,
2016-08-01 15:53:32,11.776649746192893,
2016-08-01 15:53:33,11.776649746192893,
2016-08-01 15:53:34,11.776649746192893,
2016-08-01 15:53:35,11.776649746192893,
2016-08-01 15:53:36,11.776649746192893,
2016-08-01 15:53:37,11.776649746192893,
2016-08-01 15:53:38,11.472081218274113,
2016-08-01 15:53:39,11.776649746192893,44.67005076142132
2016-08-01 15:53:40,11.776649746192893,
2016-08-01 15:53:41,11.472081218274113,
2016-08-01 15:53:42,11.776649746192893,
2016-08-01 15:53:43,11.472081218274113,
2016-08-01 15:53:44,11.472081218274113,
2016-08-01 15:53:45,11.776649746192893,
2016-08-01 15:53:46,11.472081218274113,
2016-08-01 15:53:47,11.776649746192893,
2016-08-01 15:53:48,11.472081218274113,
2016-08-01 15:53:49,11.776649746192893,44.67005076142132
2016-08-01 15:53:50,11.472081218274113,
2016-08-01 15:53:51,11.472081218274113,
2016-08-01 15:53:52,11.472081218274113,
2016-08-01 15:53:53,11.472081218274113,
2016-08-01 15:53:54,11.472081218274113,
2016-08-01 15:53:55,11.472081218274113,
2016-08-01 15:53:56,11.472081218274113,
2016-08-01 15:53:57,11.472081218274113,
2016-08-01 15:53:58,11.472081218274113,
2016-08-01 15:53:59,11.472081218274113,44.111675126903556
2016-08-01 15:54:00,11.472081218274113,
2016-08-01 15:54:01,11.472081218274113,
2016-08-01 15:54:02,11.472081218274113,
2016-08-01 15:54:03,11.472081218274113,
2016-08-01 15:54:04,11.472081218274113,
2016-08-01 15:54:05,11.472081218274113,
2016-08-01 15:54:06,11.472081218274113,
2016-08-01 15:54:07,11.472081218274113,
2016-08-01 15:54:08,11.472081218274113,
2016-08-01 15:54:09,11.472081218274113,43.55329949238578
2016-08-01 15:54:10,11.472081218274113,
2016-08-01 15:54:11,11.472081218274113,
2016-08-01 15:54:12,11.472081218274113,
2016-08-01 15:54:13,11.472081218274113,
2016-08-01 15:54:14,11.472081218274113,
2016-08-01 15:54:15,11.472081218274113,
2016-08-01 15:54:16,11.472081218274113,
2016-08-01 15:54:17,11.472081218274113,
2016-08-01 15:54:18,11.472081218274113,
2016-08-01 15:54:19,11.472081218274113,43.24873096446701
2016-08-01 15:54:20,11.472081218274113,
2016-08-01 15:54:21,11.472081218274113,
2016-08-01 15:54:22,11.472081218274113,
2016-08-01 15:54:23,11.472081218274113,
2016-08-01 15:54:24,11.472081218274113,
2016-08-01 15:54:25,11.776649746192893,
2016-08-01 15:54:26,11.472081218274113,
2016-08-01 15:54:27,11.472081218274113,
2016-08-01 15:54:28,11.472081218274113,
2016-08-01 15:54:29,11.472081218274113,42.994923857868024
2016-08-01 15:54:30,11.472081218274113,
2016-08-01 15:54:31,11.472081218274113,
2016-08-01 15:54:32,11.472081218274113,
2016-08-01 15:54:33,11.472081218274113,
2016-08-01 15:54:34,11.472081218274113,
2016-08-01 15:54:35,11.472081218274113,
2016-08-01 15:54:36,11.776649746192893,
2016-08-01 15:54:37,11.472081218274113,
2016-08-01 15:54:38,11.472081218274113,
2016-08-01 15:54:39,11.472081218274113,42.74111675126904
2016-08-01 15:54:40,11.472081218274113,
2016-08-01 15:54:41,11.472081218274113,
2016-08-01 15:54:42,11.472081218274113,
2016-08-01 15:54:43,11.472081218274113,
2016-08-01 15:54:44,11.776649746192893,
2016-08-01 15:54:45,11.472081218274113,
2016-08-01 15:54:46,11.776649746192893,
2016-08-01 15:54:47,11.776649746192893,
2016-08-01 15:54:48,11.776649746192893,
2016-08-01 15:54:49,11.472081218274113,42.43654822335025
2016-08-01 15:54:50,11.472081218274113,
2016-08-01 15:54:51,11.472081218274113,
2016-08-01 15:54:52,11.472081218274113,
2016-08-01 15:54:53,11.472081218274113,
2016-08-01 15:54:54,11.472081218274113,
2016-08-01 15:54:55,11.776649746192893,
2016-08-01 15:54:56,11.472081218274113,
2016-08-01 15:54:57,11.472081218274113,
2016-08-01 15:54:58,11.472081218274113,
2016-08-01 15:54:59,11.472081218274113,42.18274111675127
2016-08-01 15:55:00,11.776649746192893,
2016-08-01 15:55:01,11.472081218274113,
2016-08-01 15:55:02,11.472081218274113,
2016-08-01 15:55:03,11.472081218274113,
2016-08-01 15:55:04,11.472081218274113,
2016-08-01 15:55:05,11.472081218274113,
2016-08-01 15:55:06,11.472081218274113,
2016-08-01 15:55:07,11.472081218274113,
2016-08-01 15:55:08,11.472081218274113,
2016-08-01 15:55:09,11.472081218274113,41.87817258883249
2016-08-01 15:55:10,11.472081218274113,
2016-08-01 15:55:11,11.472081218274113,
2016-08-01 15:55:12,11.472081218274113,
2016-08-01 15:55:13,11.472081218274113,
2016-08-01 15:55:14,11.472081218274113,
2016-08-01 15:55:15,11.472081218274113,
2016-08-01 15:55:16,11.472081218274113,
2016-08-01 15:55:17,11.472081218274113,
2016-08-01 15:55:18,11.472081218274113,
2016-08-01 15:55:19,11.472081218274113,41.87817258883249
2016-08-01 15:55:20,11.472081218274113,
2016-08-01 15:55:21,11.472081218274113,
2016-08-01 15:55:22,11.472081218274113,
2016-08-01 15:55:23,11.472081218274113,
2016-08-01 15:55:24,11.472081218274113,
2016-08-01 15:55:25,11.472081218274113,
2016-08-01 15:55:26,11.472081218274113,
2016-08-01 15:55:27,11.472081218274113,
2016-08-01 15:55:28,11.472081218274113,
2016-08-01 15:55:29,11.472081218274113,41.370558375634516
2016-08-01 15:55:30,11.472081218274113,
2016-08-01 15:55:31,11.472081218274113,
2016-08-01 15:55:32,11.472081218274113,
2016-08-01 15:55:33,11.472081218274113,
2016-08-01 15:55:34,11.472081218274113,
2016-08-01 15:55:35,11.472081218274113,
2016-08-01 15:55:36,11.472081218274113,
2016-08-01 15:55:37,11.472081218274113,
2016-08-01 15:55:38,11.472081218274113,
2016-08-01 15:55:39,11.472081218274113,41.06598984771574
2016-08-01 15:55:40,11.472081218274113,
2016-08-01 15:55:41,11.472081218274113,
2016-08-01 15:55:42,11.472081218274113,
2016-08-01 15:55:43,11.776649746192893,
2016-08-01 15:55:44,11.472081218274113,
2016-08-01 15:55:45,11.472081218274113,
2016-08-01 15:55:46,11.472081218274113,
2016-08-01 15:55:47,11.472081218274113,
2016-08-01 15:55:48,11.472081218274113,
2016-08-01 15:55:49,11.472081218274113,40.81218274111676
2016-08-01 15:55:50,11.472081218274113,
2016-08-01 15:55:51,11.776649746192893,
2016-08-01 15:55:52,11.776649746192893,
2016-08-01 15:55:53,11.776649746192893,
2016-08-01 15:55:54,11.472081218274113,
2016-08-01 15:55:55,11.472081218274113,
2016-08-01 15:55:56,11.776649746192893,
2016-08-01 15:55:57,11.472081218274113,
2016-08-01 15:55:58,11.776649746192893,
2016-08-01 15:55:59,11.776649746192893,40.81218274111676
2016-08-01 15:56:00,11.472081218274113,
2016-08-01 15:56:01,11.472081218274113,
2016-08-01 15:56:02,11.472081218274113,
2016-08-01 15:56:03,11.472081218274113,
2016-08-01 15:56:04,11.472081218274113,
2016-08-01 15:56:05,11.472081218274113,
2016-08-01 15:56:06,11.472081218274113,
2016-08-01 15:56:07,11.472081218274113,
2016-08-01 15:56:08,11.472081218274113,
2016-08-01 15:56:09,11.472081218274113,40.253807106598984
2016-08-01 15:56:10,11.472081218274113,
2016-08-01 15:56:11,11.472081218274113,
2016-08-01 15:56:12,11.472081218274113,
2016-08-01 15:56:13,11.472081218274113,
2016-08-01 15:56:14,11.472081218274113,
2016-08-01 15:56:15,11.472081218274113,
2016-08-01 15:56:16,11.472081218274113,
2016-08-01 15:56:17,11.472081218274113,
2016-08-01 15:56:18,11.472081218274113,
2016-08-01 15:56:19,11.472081218274113,40.253807106598984
2016-08-01 15:56:20,11.472081218274113,
2016-08-01 15:56:21,11.472081218274113,
2016-08-01 15:56:22,11.472081218274113,
2016-08-01 15:56:23,11.472081218274113,
2016-08-01 15:56:24,11.472081218274113,
2016-08-01 15:56:25,11.472081218274113,
2016-08-01 15:56:26,11.472081218274113,
2016-08-01 15:56:27,11.472081218274113,
2016-08-01 15:56:28,11.472081218274113,
2016-08-01 15:56:29,11.472081218274113,40.0
2016-08-01 15:56:30,11.472081218274113,
2016-08-01 15:56:31,11.776649746192893,
2016-08-01 15:56:32,11.472081218274113,
2016-08-01 15:56:33,11.472081218274113,
2016-08-01 15:56:34,11.472081218274113,
2016-08-01 15:56:35,11.472081218274113,
2016-08-01 15:56:36,11.472081218274113,
2016-08-01 15:56:37,11.472081218274113,
2016-08-01 15:56:38,11.472081218274113,
2016-08-01 15:56:39,11.472081218274113,40.0
2016-08-01 15:56:40,11.472081218274113,
2016-08-01 15:56:41,11.472081218274113,
2016-08-01 15:56:42,11.472081218274113,
2016-08-01 15:56:43,11.472081218274113,
2016-08-01 15:56:44,11.472081218274113,
2016-08-01 15:56:45,11.472081218274113,
2016-08-01 15:56:46,11.472081218274113,
2016-08-01 15:56:47,11.776649746192893,
2016-08-01 15:56:48,11.472081218274113,
2016-08-01 15:56:49,11.472081218274113,39.69543147208122
2016-08-01 15:56:50,11.472081218274113,
2016-08-01 15:56:51,11.472081218274113,
2016-08-01 15:56:52,11.472081218274113,
2016-08-01 15:56:53,11.472081218274113,
