date [yyyy-mm-dd HH:MM];J [mm/h];Q [mm/h];ET [mm/h];Cin [-];wi [-];measC_Q [-]
2016-11-16 23:00;0;0.006400149;0;-10.68;0.384602536;-999
2016-11-17 00:00;0;0.006510152;0;-10.68;0.384571294;-999
2016-11-17 01:00;0;0.006550153;0;-10.68;0.384539859;-999
2016-11-17 02:00;0;0.006450151;0;-10.68;0.384508904;-999
2016-11-17 03:00;0;0.006260146;0;-10.68;0.384478862;-999
2016-11-17 04:00;0;0.005880137;0;-10.68;0.384450643;-999
2016-11-17 05:00;0;0.006130143;0;-10.68;0.384421224;-999
2016-11-17 06:00;0;0.005940139;0;-10.68;0.384392717;-999
2016-11-17 07:00;0;0.005880137;0;-10.68;0.384364498;-999
2016-11-17 08:00;0;0.005270123;0.023160299;-10.68;0.384194859;-999
2016-11-17 09:00;0;0.005100119;0.095804694;-10.68;0.383573278;-999
2016-11-17 10:00;0;0.005720133;0.148037505;-10.68;0.382623178;-999
2016-11-17 11:00;0;0.005750134;0.138824047;-10.68;0.381730358;-999
2016-11-17 12:00;0;0.005390126;0.144839957;-10.68;0.380801771;-999
2016-11-17 13:00;0;0.005880137;0.122357551;-10.68;0.380010955;-999
2016-11-17 14:00;0;0.005840136;0.053736144;-10.68;0.379648016;-999
2016-11-17 15:00;0;0.006650155;0;-10.68;0.379616101;-999
2016-11-17 16:00;0;0.006300147;0;-10.68;0.379585867;-999
2016-11-17 17:00;0;0.006730157;0;-10.68;0.379553568;-999
2016-11-17 18:00;0;0.006220145;0;-10.68;0.379523718;-999
2016-11-17 19:00;0;0.006180144;0;-10.68;0.379494059;-999
2016-11-17 20:00;0;0.006470151;0;-10.68;0.379463008;-999
2016-11-17 21:00;0;0.006400149;0;-10.68;0.379432294;-999
2016-11-17 22:00;0;0.006280147;0;-10.68;0.379402155;-999
2016-11-17 23:00;0;0.006650155;0;-10.68;0.37937024;-999
2016-11-18 00:00;0;0.006550153;0;-10.68;0.379338806;-999
2016-11-18 01:00;0;0.006510152;0;-10.68;0.379307563;-999
2016-11-18 02:00;0;0.006400149;0;-10.68;0.379276849;-999
2016-11-18 03:00;0;0.005970139;0;-10.68;0.379248198;-999
2016-11-18 04:00;0;0.006250146;0;-10.68;0.379218203;-999
2016-11-18 05:00;0;0.005740134;0;-10.68;0.379190656;-999
2016-11-18 06:00;0;0.00598014;0;-10.68;0.379161957;-999
2016-11-18 07:00;0;0.005810136;0.002534101;-10.68;0.37911828;-999
2016-11-18 08:00;0.160092317;0.005200121;0.04387964;-10.68;0.379842553;-999
2016-11-18 09:00;0;0.004780112;0.096078121;-10.68;0.379220804;-999
2016-11-18 10:00;0;0.005490128;0.042992527;-10.68;0.378926504;-999
2016-11-18 11:00;0;0.005630131;0.032522852;-10.68;0.378696785;-999
2016-11-18 12:00;0;0.00598014;0.030249281;-10.68;0.378479557;-999
2016-11-18 13:00;0;0.005780135;0.034463668;-10.68;0.378237022;-999
2016-11-18 14:00;0;0.005490128;0.02562011;-10.68;0.378050996;-999
2016-11-18 15:00;0;0.00558013;0.011379206;-10.68;0.377953296;-999
2016-11-18 16:00;0;0.005750134;0;-10.68;0.3779257;-999
2016-11-18 17:00;0;0.005520129;0;-10.68;0.377899209;-999
2016-11-18 18:00;0;0.005690133;0;-10.68;0.377871902;-999
2016-11-18 19:00;0;0.005490128;0;-10.68;0.377845554;-999
2016-11-18 20:00;0;0.005620131;6.1908E-05;-10.68;0.377818197;-999
2016-11-18 21:00;0;0.005830136;5.159E-06;-10.68;0.377790186;-999
2016-11-18 22:00;0;0.006260146;0;-10.68;0.377760143;-999
2016-11-18 23:00;0;0.006260146;0;-10.68;0.377730101;-999
2016-11-19 00:00;0;0.005890137;0;-10.68;0.377701834;-999
2016-11-19 01:00;0;0.006300147;0;-10.68;0.377671599;-999
2016-11-19 02:00;0;0.005740134;0;-10.68;0.377644052;-999
2016-11-19 03:00;0;0.005400126;0;-10.68;0.377618136;-999
2016-11-19 04:00;0;0.005700133;0;-10.68;0.377590781;-999
2016-11-19 05:00;0;0.005520129;0;-10.68;0.37756429;-999
2016-11-19 06:00;0;0.005040118;0;-10.68;0.377540102;-999
2016-11-19 07:00;0;0.005400126;0.002408737;-10.68;0.377499174;-999
2016-11-19 08:00;0;0.005810136;0.019267317;-10.68;0.377351207;-999
2016-11-19 09:00;0;0.00516012;0.049345319;-10.68;0.377018897;-999
2016-11-19 10:00;0;0.004540106;0.113135322;-10.68;0.376291989;-999
2016-11-19 11:00;0;0.004790112;0.080269397;-10.68;0.37576872;-999
2016-11-19 12:00;0;0.004900114;0.041024368;-10.68;0.375489518;-999
2016-11-19 13:00;0;0.005340125;0.021773559;-10.68;0.375328187;-999
2016-11-19 14:00;0;0.005520129;0.012507996;-10.68;0.375223739;-999
2016-11-19 15:00;0;0.005830136;0.001239708;-10.68;0.375188033;-999
2016-11-19 16:00;0;0.006160144;0;-10.68;0.37515847;-999
2016-11-19 17:00;0;0.006120143;0;-10.68;0.375129099;-999
2016-11-19 18:00;0;0.005610131;0;-10.68;0.375102176;-999
2016-11-19 19:00;0;0.005120119;0;-10.68;0.375077604;-999
2016-11-19 20:00;0;0.005490128;0;-10.68;0.375051257;-999
2016-11-19 21:00;0;0.00515012;0;-10.68;0.375026541;-999
2016-11-19 22:00;0;0.005600131;0;-10.68;0.374999666;-999
2016-11-19 23:00;0;0.005060118;0;-10.68;0.374975382;-999
2016-11-20 00:00;0;0.005320124;0;-10.68;0.374949851;-999
2016-11-20 01:00;0;0.005610131;0;-10.68;0.374922927;-999
2016-11-20 02:00;0;0.005800135;0;-10.68;0.374895092;-999
2016-11-20 03:00;0;0.004900114;0;-10.68;0.374871576;-999
2016-11-20 04:00;0;0.005530129;0;-10.68;0.374845037;-999
2016-11-20 05:00;0;0.004660109;0;-10.68;0.374822673;-999
2016-11-20 06:00;0;0.004580107;0;-10.68;0.374800693;-999
2016-11-20 07:00;0;0.005230122;0.000490621;-10.68;0.374772535;-999
2016-11-20 08:00;0;0.00470011;0.010756515;-10.68;0.374682939;-999
2016-11-20 09:00;0;0.004190098;0.035400026;-10.68;0.374442199;-999
2016-11-20 10:00;0;0.004880114;0.07655079;-10.68;0.373941674;-999
2016-11-20 11:00;0;0.00515012;0.122812059;-10.68;0.373151528;-999
2016-11-20 12:00;0;0.004500105;0.124673426;-10.68;0.372352901;-999
2016-11-20 13:00;0;0.004660109;0.065122057;-10.68;0.371924662;-999
2016-11-20 14:00;0;0.005300124;0.035087907;-10.68;0.37168054;-999
2016-11-20 15:00;0;0.005070118;0.015382074;-10.68;0.371560339;-999
2016-11-20 16:00;0;0.004820112;0;-10.68;0.371537207;-999
2016-11-20 17:00;0;0.005260123;0;-10.68;0.371511964;-999
2016-11-20 18:00;0;0.004580107;0;-10.68;0.371489983;-999
2016-11-20 19:00;0;0.005190121;0.000106275;-10.68;0.371464413;-999
2016-11-20 20:00;0;0.00516012;5.159E-07;-10.68;0.371439647;-999
2016-11-20 21:00;0.15;0.005060118;0;-10.68;0.372375172;-999
2016-11-20 22:00;0.15000863;0.005240122;0.00003752;-10.68;0.373309654;-999
2016-11-20 23:00;0.450052702;0.005660132;0.00022914;-10.68;0.37616082;-999
2016-11-21 00:00;0.900094926;0.005960139;0.00041272;-10.68;0.381889094;-999
2016-11-21 01:00;0.900461375;0.006070142;0.00200598;-10.68;0.387609194;-999
2016-11-21 02:00;1.200354738;0.00602014;0.00154234;-10.68;0.395251378;-999
2016-11-21 03:00;1.050759405;0.00686016;0.00330176;-10.68;0.401921278;-999
2016-11-21 04:00;2.968325916;0.00729017;0.00639381;-10.68;0.417212562;-999
2016-11-21 05:00;3.6;0.009240216;0.00596568;-10.68;0.434416161;-999
2016-11-21 06:00;3.4;0.010360242;0.00659816;-10.68;0.45065154;-999
2016-11-21 07:00;2.8;0.01415033;0.00798439;-10.68;0.463982649;-999
2016-11-21 08:00;2.8;0.023950559;0.01360569;-10.68;0.477239749;-999
2016-11-21 09:00;3.6;0.043991026;0.01859384;-10.68;0.494215974;-999
2016-11-21 10:00;1.8;0.119042778;0.01739923;-10.68;0.502199469;-999
2016-11-21 11:00;4.2;0.191654472;0.02363961;-10.68;0.521322264;-999
2016-11-21 12:00;1.4;0.320447477;0.02666064;-10.68;0.526375143;-999
2016-11-21 13:00;0.4;0.334417803;0.02037939;-10.68;0.526592073;-999
2016-11-21 14:00;0.2;0.315547363;0.01497383;-10.68;0.525965695;-999
2016-11-21 15:00;0;0.265966206;0.007024494;-10.68;0.524645531;-999
2016-11-21 16:00;0;0.23055538;0.00248767;-10.68;0.52352358;-999
2016-11-21 17:00;0.197158704;0.199954666;0.00311215;-10.68;0.523508862;-999
2016-11-21 18:00;0.2;0.183094272;0.00619616;-10.68;0.523560258;-999
2016-11-21 19:00;1;0.16673389;0.00206561;-10.68;0.527549229;-999
2016-11-21 20:00;0.6;0.157593677;0.00159661;-10.68;0.529664696;-999
2016-11-21 21:00;0.2;0.147733447;0.00176076;-10.68;0.529907075;-999
2016-11-21 22:00;0.2;0.14485338;0.00145725;-10.68;0.530164733;-999
2016-11-21 23:00;0;0.141993313;0.001321736;-10.68;0.529475063;-999
2016-11-22 00:00;0.199605196;0.131913078;0.00026264;-10.68;0.529800555;-999
2016-11-22 01:00;0;0.12601294;0;-10.68;0.529195813;-999
2016-11-22 02:00;0;0.119392786;0;-10.68;0.528622841;-999
2016-11-22 03:00;0;0.113292643;0;-10.68;0.528079144;-999
2016-11-22 04:00;2.4;0.103962426;0.00020971;-10.68;0.539096932;-999
2016-11-22 05:00;7;0.123502882;0.00055409;-10.68;0.572094913;-999
2016-11-22 06:00;1.4;0.41658972;0;-10.68;0.576814346;-999
2016-11-22 07:00;0.2;0.542772665;0.00508932;-10.68;0.57514494;-999
2016-11-22 08:00;0.4;0.464870847;0.02487978;-10.68;0.574714222;-999
2016-11-22 09:00;1.8;0.412209618;0.01436078;-10.68;0.581305377;-999
2016-11-22 10:00;1.2;0.411649605;0.02776011;-10.68;0.584955486;-999
2016-11-22 11:00;0;0.443640352;0.032382011;-10.84;0.582624613;-999
2016-11-22 12:00;0;0.408669536;0.023055055;-10.84;0.580519697;-8.71
2016-11-22 13:00;0.183440876;0.356258313;0.00894986;-10.84;0.579726855;-999
2016-11-22 14:00;0;0.321722507;0.003770713;-10.84;0.578159392;-999
2016-11-22 15:00;0;0.292461824;0.002485606;-10.84;0.576740362;-999
2016-11-22 16:00;0;0.270056301;0.002666171;-10.84;0.575427732;-999
2016-11-22 17:00;0;0.25201088;0.000914691;-10.84;0.574212619;-999
2016-11-22 18:00;0;0.23656052;0.000530861;-10.84;0.573074045;-999
2016-11-22 19:00;0;0.223930225;0.001872201;-10.84;0.571987725;-999
2016-11-22 20:00;0;0.212194951;0.001675643;-10.84;0.570958947;-999
2016-11-22 21:00;0;0.200239672;0.001768505;-10.84;0.569986965;-999
2016-11-22 22:00;0;0.190524446;0;-10.84;0.569072629;-999
2016-11-22 23:00;0;0.181324231;0;-10.84;0.568202446;-999
2016-11-23 00:00;0;0.17441907;0;-10.84;0.5673654;-999
2016-11-23 01:00;0;0.167253903;0;-10.84;0.566562741;-999
2016-11-23 02:00;0;0.159553723;0.000436451;-10.84;0.565794314;-999
2016-11-23 03:00;0;0.153233575;0.001670484;-10.84;0.565048528;-999
2016-11-23 04:00;0;0.146888427;0.003489548;-10.84;0.564321854;-999
2016-11-23 05:00;0;0.140198271;0.003282672;-10.84;0.563628577;-999
2016-11-23 06:00;0;0.135153154;0.002035741;-10.84;0.562967283;-999
2016-11-23 07:00;0;0.12987803;0.004022988;-10.84;0.562318918;-999
2016-11-23 08:00;0;0.125852937;0.007028106;-10.84;0.561671141;-999
2016-11-23 09:00;0;0.122192851;0.007383561;-10.84;0.561038714;-999
2016-11-23 10:00;0;0.118582767;0.011761488;-10.84;0.560396325;-999
2016-11-23 11:00;0;0.115602697;0.021314408;-10.84;0.5597087;-999
2016-11-23 12:00;0;0.113377645;0.02258765;-10.84;0.559023817;-999
2016-11-23 13:00;0;0.112772631;0.02044976;-10.84;0.558355162;-999
2016-11-23 14:00;0;0.108752538;0.013618212;-10.84;0.557748377;-999
2016-11-23 15:00;0;0.106882494;0.006969809;-10.84;0.557192003;-999
2016-11-23 16:00;2.757663491;0.106542486;0.0006834;-10.84;0.570114756;-999
2016-11-23 17:00;7.8;0.123077872;0.00004958;-10.84;0.606956436;-999
2016-11-23 18:00;9.7;0.3900041;0;-10.84;0.651635553;-999
2016-11-23 19:00;7.8;1.802002047;0;-10.84;0.680420233;-999
2016-11-23 20:00;1.2;2.270042968;0;-10.84;0.675285046;-999
2016-11-23 21:00;1.2;1.37612711;0.00054538;-10.84;0.674437186;-999
2016-11-23 22:00;4.4;1.148836806;0.00107736;-10.84;0.690034504;-999
2016-11-23 23:00;3.8;1.568196591;0.00054605;-10.84;0.700742415;-999
2016-11-24 00:00;1.4;1.681839243;0.00000871;-10.84;0.699389813;-999
2016-11-24 01:00;0.2;1.242028981;0.00015276;-10.84;0.694388333;-999
2016-11-24 02:00;0;0.920306474;0.000121752;-10.84;0.689970979;-999
2016-11-24 03:00;0;0.722391856;0;-10.84;0.686504186;-999
2016-11-24 04:00;0;0.599598991;0;-10.84;0.683626682;-999
2016-11-24 05:00;0;0.525967273;0.000121236;-10.84;0.681101784;-999
2016-11-24 06:00;0;0.474206065;0;-10.84;0.678826046;-999
2016-11-24 07:00;0;0.428700003;0;-10.84;0.676768694;-999
2016-11-24 08:00;0;0.394864213;0.013109535;-10.84;0.674792017;-999
2016-11-24 09:00;0;0.369388619;0.052088875;-10.84;0.672694657;-999
2016-11-24 10:00;0;0.353918258;0.11614044;-10.84;0.670272338;-999
2016-11-24 11:00;0;0.338667902;0.090710181;-10.84;0.6680817;-999
2016-11-24 12:00;0;0.322087515;0.05598392;-10.84;0.666187066;-999
2016-11-24 13:00;0;0.310217238;0.038267914;-10.84;0.664459812;-999
2016-11-24 14:00;0;0.300352008;0.014141335;-10.84;0.662930272;-999
2016-11-24 15:00;0;0.289096746;0.000510225;-10.84;0.661539703;-999
2016-11-24 16:00;0;0.27815149;0;-10.84;0.660204841;-999
2016-11-24 17:00;0;0.266966229;0;-10.84;0.658923657;-999
2016-11-24 18:00;0;0.257386006;0;-10.84;0.657688449;-999
2016-11-24 19:00;0;0.248475798;0;-10.84;0.656496002;-999
2016-11-24 20:00;0;0.240615614;0;-10.84;0.655341276;-999
2016-11-24 21:00;0;0.232315421;0;-10.84;0.654226383;-999
2016-11-24 22:00;0;0.224595241;0;-10.84;0.65314854;-999
2016-11-24 23:00;0;0.216730057;0;-10.84;0.652108442;-999
2016-11-25 00:00;0;0.210024901;0;-10.84;0.651100522;-999
2016-11-25 01:00;0;0.202519725;0;-10.84;0.65012862;-999
2016-11-25 02:00;0;0.196084575;0;-10.84;0.649187601;-999
2016-11-25 03:00;0;0.189944432;0;-10.84;0.648276049;-999
2016-11-25 04:00;0;0.184314301;0;-10.84;0.647391515;-999
2016-11-25 05:00;0;0.180069202;0;-10.84;0.646527355;-999
2016-11-25 06:00;0;0.175509095;0;-10.84;0.645685078;-999
2016-11-25 07:00;0;0.170683983;0;-10.84;0.644865957;-999
2016-11-25 08:00;0;0.165123853;0.005073877;-10.84;0.644041897;-999
2016-11-25 09:00;0;0.158853707;0.050779005;-10.84;0.642963069;-999
2016-11-25 10:00;0;0.154918615;0.030082129;-10.84;0.642032119;-999
2016-11-25 11:00;0;0.151908545;0.109920234;-10.84;0.640618022;-999
2016-11-25 12:00;0.181455817;0.149398486;0.13676442;-10.84;0.640204522;-999
2016-11-25 13:00;0;0.146268413;0.092167083;-10.84;0.638928138;-999
2016-11-25 14:00;0;0.142793332;0.027566085;-10.84;0.63807106;-999
2016-11-25 15:00;0;0.140493278;0;-10.84;0.637396826;-999
2016-11-25 16:00;0;0.136488185;0;-10.84;0.636741813;-999
2016-11-25 17:00;0;0.131603071;0;-10.84;0.636110243;-999
2016-11-25 18:00;0;0.127812982;0;-10.84;0.635496862;-999
2016-11-25 19:00;0;0.124592907;0;-10.84;0.634898935;-999
2016-11-25 20:00;0;0.121447834;0;-10.84;0.634316101;-999
2016-11-25 21:00;0;0.118217758;0;-10.84;0.633748768;-999
2016-11-25 22:00;0;0.115007684;0;-10.84;0.633196841;-999
2016-11-25 23:00;0;0.11272763;0;-10.84;0.632655856;-999
2016-11-26 00:00;0;0.110207572;0;-10.84;0.632126964;-999
2016-11-26 01:00;0;0.108197525;0;-10.84;0.631607719;-999
2016-11-26 02:00;0;0.106132476;0;-10.84;0.631098384;-999
2016-11-26 03:00;0;0.104852447;0;-10.84;0.630595192;-999
2016-11-26 04:00;0;0.102932402;2.73427E-05;-10.84;0.630101044;-999
2016-11-26 05:00;0;0.102112383;0;-10.84;0.629611002;-999
2016-11-26 06:00;0;0.100742351;0;-10.84;0.629127535;-999
2016-11-26 07:00;0;0.09987233;0.000761984;-10.84;0.628643494;-999
2016-11-26 08:00;0;0.098822306;0.010947914;-10.84;0.628101007;-999
2016-11-26 09:00;0.157221897;0.0985523;0.03139955;-10.84;0.628437172;-999
2016-11-26 10:00;0;0.098222292;0.028218182;-10.84;0.627789928;-999
2016-11-26 11:00;0.152658841;0.097592277;0.01156018;-10.84;0.628225909;-999
2016-11-26 12:00;0;0.096507252;0.006461132;-10.84;0.627722497;-999
2016-11-26 13:00;0.151857676;0.096372249;0.00807685;-10.84;0.628181051;-999
2016-11-26 14:00;0.334810851;0.095672232;0.00343174;-10.84;0.629625065;-999
2016-11-26 15:00;0;0.09515722;0.000817701;-10.84;0.629163305;-999
2016-11-26 16:00;1.799755752;0.098077288;0.00019296;-10.84;0.637329988;-999
2016-11-26 17:00;2.2;0.102712397;0;-10.84;0.647394972;-999
2016-11-26 18:00;0.6;0.112887634;0.00000938;-10.84;0.649732602;-999
2016-11-26 19:00;1.8;0.129323018;0.00012864;-10.84;0.657749644;-999
2016-11-26 20:00;0.4;0.143328344;0.00007772;-10.84;0.65898105;-999
2016-11-26 21:00;3;0.164653842;0.0001541;-10.84;0.672587273;-999
2016-11-26 22:00;1.2;0.216155044;0.0000871;-10.84;0.677308375;-999
2016-11-26 23:00;1.2;0.263911158;0;-10.84;0.68180071;-999
2016-11-27 00:00;2;0.305802135;0;-10.84;0.689931247;-999
2016-11-27 01:00;0;0.355788302;0;-10.84;0.688223802;-999
2016-11-27 02:00;0.4;0.349758161;0;-10.84;0.688464915;-999
2016-11-27 03:00;0;0.327557643;0;-10.84;0.68689295;-999
2016-11-27 04:00;0;0.304137097;0;-6.21;0.685433381;-999
2016-11-27 05:00;0;0.285801669;0;-6.21;0.684061805;-999
2016-11-27 06:00;0;0.271681339;0.000658288;-6.21;0.682753891;-999
2016-11-27 07:00;0;0.255120953;0.001429559;-6.21;0.681520643;-999
2016-11-27 08:00;0;0.241045624;0.015350605;-6.21;0.680268181;-999
2016-11-27 09:00;0;0.233025437;0.031670069;-6.21;0.678952496;-999
2016-11-27 10:00;0;0.225050251;0.088219416;-6.21;0.677322639;-999
2016-11-27 11:00;0;0.216060041;0.053599946;-6.21;0.675951693;-999
2016-11-27 12:00;0;0.209019877;0.092031917;-6.21;0.674375005;-999
2016-11-27 13:00;0;0.202059715;0.049855028;-6.21;0.673094587;-999
2016-11-27 14:00;0;0.195454561;0.019746588;-6.21;0.67203352;-999
2016-11-27 15:00;0;0.189769428;0.001804618;-6.21;0.67111156;-999
2016-11-27 16:00;0;0.182749264;0;-6.21;0.670234538;-999
2016-11-27 17:00;0;0.175934105;0;-6.21;0.669390222;-999
2016-11-27 18:00;0;0.169888964;0;-6.21;0.668574916;-999
2016-11-27 19:00;0;0.164833846;0;-6.21;0.667783871;-999
2016-11-27 20:00;0;0.160488745;0;-6.21;0.667013678;-999
2016-11-27 21:00;0;0.156213645;0;-6.21;0.666264001;-999
2016-11-27 22:00;0;0.152223552;0;-6.21;0.665533473;-999
2016-11-27 23:00;0;0.148548466;0;-6.21;0.664820582;-999
2016-11-28 00:00;0;0.145318391;0;-6.21;0.664123192;-999
2016-11-28 01:00;0;0.142423323;0;-6.21;0.663439695;-999
2016-11-28 02:00;0;0.139503255;0;-6.21;0.662770212;-999
2016-11-28 03:00;0;0.136348181;0;-6.21;0.662115871;-999
2016-11-28 04:00;0;0.133683119;0;-6.21;0.661474319;-999
2016-11-28 05:00;0;0.130928055;0;-6.21;0.660845989;-999
2016-11-28 06:00;0;0.128232992;0;-6.21;0.660230593;-999
2016-11-28 07:00;0;0.125747934;5.159E-06;-6.21;0.65962709;-999
2016-11-28 08:00;0;0.123662885;0.005918405;-6.21;0.65899674;-999
2016-11-28 09:00;0;0.121477834;0.084339332;-6.21;0.657888114;-999
2016-11-28 10:00;0.185794656;0.120732817;0.15562894;-6.21;0.657521651;-999
2016-11-28 11:00;0;0.120062801;0.110493398;-6.21;0.65625681;-999
2016-11-28 12:00;0;0.119082779;0.081308419;-6.21;0.655178569;-999
2016-11-28 13:00;0;0.117782748;0.075495258;-6.21;0.654142797;-999
2016-11-28 14:00;0;0.115787702;0.020940897;-6.21;0.653456612;-999
2016-11-28 15:00;0;0.114962682;0;-6.21;0.6529049;-999
2016-11-28 16:00;0;0.112497625;0;-6.21;0.652365019;-999
2016-11-28 17:00;0;0.109532556;0;-6.21;0.651839367;-999
2016-11-28 18:00;0;0.107417506;0;-6.21;0.651323865;-999
2016-11-28 19:00;0;0.105757468;0;-6.21;0.65081633;-999
2016-11-28 20:00;0;0.105182454;0.00064178;-6.21;0.650307554;-999
2016-11-28 21:00;0;0.103642418;0.000276522;-6.21;0.649808446;-999
2016-11-28 22:00;0;0.102932402;2.42473E-05;-6.21;0.649314317;-999
2016-11-28 23:00;0;0.101517369;0.000117625;-6.21;0.648826398;-999
2016-11-29 00:00;0;0.101387366;6.55193E-05;-6.21;0.648339426;-999
2016-11-29 01:00;0;0.100052335;8.30599E-05;-6.21;0.647858753;-999
2016-11-29 02:00;0;0.098972309;0;-6.21;0.64738378;-999
2016-11-29 03:00;0;0.099067312;0;-6.21;0.646908351;-999
2016-11-29 04:00;0;0.096462251;0;-6.21;0.646445424;-999
2016-11-29 05:00;0;0.094182198;0;-6.21;0.645993439;-999
2016-11-29 06:00;0;0.092452157;0;-6.21;0.645549757;-999
2016-11-29 07:00;0;0.090677116;0.000310572;-6.21;0.645112657;-999
2016-11-29 08:00;0;0.091147127;0.012157183;-6.21;0.644599468;-999
2016-11-29 09:00;0;0.090027101;0.037671018;-6.21;0.643932638;-999
2016-11-29 10:00;0.164590959;0.090652115;0.06343895;-6.21;0.644152957;-999
2016-11-29 11:00;0;0.090902121;0.062391398;-6.21;0.643327857;-999
2016-11-29 12:00;0;0.090487111;0.106633951;-6.21;0.642229006;-999
2016-11-29 13:00;0;0.089687093;0.038380896;-6.21;0.641559383;-999
2016-11-29 14:00;0;0.088472064;0.018597163;-6.21;0.641018894;-999
2016-11-29 15:00;0;0.087937052;0.005633112;-6.21;0.640561771;-7.92
2016-11-29 16:00;0;0.087247036;0;-6.21;0.640143069;-999
2016-11-29 17:00;0;0.085346991;0;-6.21;0.639733484;-999
2016-11-29 18:00;0;0.084216965;0;-6.21;0.639329323;-999
2016-11-29 19:00;0;0.083221942;0;-6.21;0.638929937;-999
2016-11-29 20:00;0;0.082461924;0;-6.21;0.638534198;-999
2016-11-29 21:00;0;0.082451924;4.53992E-05;-6.21;0.638138225;-999
2016-11-29 22:00;0;0.081521902;0;-6.21;0.637746997;-999
2016-11-29 23:00;0;0.08056188;0;-6.21;0.637360377;-999
2016-11-30 00:00;0;0.079431853;0;-6.21;0.636979179;-999
2016-11-30 01:00;0;0.078911841;0;-6.21;0.636600478;-999
2016-11-30 02:00;0;0.07841183;0;-6.21;0.636224176;-999
2016-11-30 03:00;0;0.077936819;0;-6.21;0.635850153;-999
2016-11-30 04:00;0;0.077386806;0;-6.21;0.63547877;-999
2016-11-30 05:00;0;0.076851793;0;-6.21;0.635109955;-999
2016-11-30 06:00;0;0.076051775;4.59151E-05;-6.21;0.634744692;-999
2016-11-30 07:00;0;0.075351758;0.001175736;-6.21;0.634375748;-999
2016-11-30 08:00;0;0.074396736;0.010672939;-6.21;0.633952195;-999
2016-11-30 09:00;0;0.073691719;0.036260547;-6.21;0.63337255;-999
2016-11-30 10:00;0;0.073066705;0.100201193;-6.21;0.632397392;-999
2016-11-30 11:00;0;0.072316687;0.094406605;-6.21;0.631461949;-999
2016-11-30 12:00;0;0.071481668;0.105591317;-6.21;0.630460804;-999
2016-11-30 13:00;0;0.071481668;0.087428025;-6.21;0.629572862;-999
2016-11-30 14:00;0;0.072141683;0.016741471;-6.21;0.629122309;-999
2016-11-30 15:00;0;0.071326664;0;-6.21;0.628780009;-999
2016-11-30 16:00;0;0.069561623;0;-6.21;0.628446179;-999
2016-11-30 17:00;0;0.068011587;0;-6.21;0.628119789;-999
2016-11-30 18:00;0;0.066971563;0;-6.21;0.627798389;-999
2016-11-30 19:00;0;0.066301547;0;-6.21;0.627480205;-999
2016-11-30 20:00;0;0.065531529;0;-6.21;0.627165716;-999
2016-11-30 21:00;0;0.065021517;0;-6.21;0.626853674;-999
2016-11-30 22:00;0;0.064081495;0;-6.21;0.626546144;-999
2016-11-30 23:00;0;0.063401479;0;-6.21;0.626241877;-999
2016-12-01 00:00;0;0.062811466;0;-6.21;0.625940442;-999
2016-12-01 01:00;0;0.062286453;0;-6.21;0.625641526;-999
2016-12-01 02:00;0;0.061816442;0;-6.21;0.625344866;-999
2016-12-01 03:00;0;0.06128143;0;-6.21;0.625050774;-999
2016-12-01 04:00;0;0.060576413;0;-6.21;0.624760065;-999
2016-12-01 05:00;0;0.060081402;0;-6.21;0.624471731;-999
2016-12-01 06:00;0;0.059646392;0;-6.21;0.624185485;-999
2016-12-01 07:00;0;0.059046378;0;-6.21;0.623902119;-999
2016-12-01 08:00;0;0.058111356;0.006643244;-6.21;0.623581835;-999
2016-12-01 09:00;0;0.057461341;0.07070719;-6.21;0.622865391;-999
2016-12-01 10:00;0;0.05785135;0.100498352;-6.21;0.621961401;-999
2016-12-01 11:00;0.182075607;0.058176357;0.13945916;-6.21;0.621972748;-999
2016-12-01 12:00;0;0.058226359;0.114534959;-6.21;0.620979474;-999
2016-12-01 13:00;0;0.058431363;0.097929686;-6.21;0.62008871;-999
2016-12-01 14:00;0;0.058021354;0.018019871;-6.21;0.619697953;-999
2016-12-01 15:00;0;0.058151357;0;-6.21;0.619418882;-999
2016-12-01 16:00;0;0.056841326;0;-6.21;0.619146098;-999
2016-12-01 17:00;0;0.055981306;0;-6.21;0.618877441;-999
2016-12-01 18:00;0;0.055226289;0;-6.21;0.618612407;-999
2016-12-01 19:00;0;0.054641275;0;-6.21;0.618350181;-999
2016-12-01 20:00;0;0.054201265;0;-6.21;0.618090066;-999
2016-12-01 21:00;0;0.053486248;0;-6.21;0.617833383;-999
2016-12-01 22:00;0;0.052921235;0;-6.21;0.617579412;-999
2016-12-01 23:00;0;0.052561226;0;-6.21;0.617327168;-999
2016-12-02 00:00;0;0.052001213;0;-6.21;0.617077612;-999
2016-12-02 01:00;0;0.051306197;0;-6.21;0.616831391;-999
2016-12-02 02:00;0;0.05102119;0;-6.21;0.616586538;-999
2016-12-02 03:00;0;0.050661182;0;-6.21;0.616343412;-999
2016-12-02 04:00;0;0.050441177;0;-6.21;0.616101342;-999
2016-12-02 05:00;0;0.049861163;0;-6.21;0.615862056;-999
2016-12-02 06:00;0;0.049581157;0;-6.21;0.615624114;-999
2016-12-02 07:00;0;0.049156147;0;-6.21;0.615388211;-999
2016-12-02 08:00;0;0.048661135;0.014872365;-6.21;0.615061992;-999
2016-12-02 09:00;0;0.048361128;0.072744479;-6.21;0.614376522;-999
